NAME|CATEGORY|CODE|NTID
PTLDMEDA1CR|JUNIPER|M10BASEAC|PORT-CORE-RTR1
PTLDMEDA1DR|CISCO|10008|PORT-DSL-RTR1
PTLDMEDA1ER|CISCO|10008|PORT-EDGE-RTR1
PTLDMEDA1GR|CISCO|7513|PORT-GTE-RTR1
PTLDMEDA1QR|CISCO|7513|PORT-QWEST-RTR1
PTLDMEDA1RC|CISCO|6400|PORT-6400-1
PTLDMEDA2BR|CISCO|3640|PORT-RTR11
PTLDMEDA2CR|JUNIPER|M10BASEAC|PORT-CORE-RTR2
PTLDMEDA2DR|CISCO|10008|PORT-DSL-RTR2
PTLDMEDA2GR|CISCO|7206-VXR|PORT-GTE-RTR2
PTLDMEDA2QR|CISCO|7206-VXR|PORT-QWEST-RTR2
PTLDMEFOERX|JUNIPER|ERX-1440|PTLDME-PTLDMEFO-ERXG01
PTLDMEFOG02|JUNIPER|ERX-1440|PTLDME-PTLDMEFO-ERXG02
PTLDMEFOVMSESW|CISCO|2950|PTLDME-ISW-01
PTMONHIS0FW|JUNIPER|ERX-1440|CNCDNH-FTTP-07
PTMOVAHF00W|JUNIPER|E320|NRFLVA-VFTTP-24
PTVYNYPY00W0110200A|JUNIPER|E320|NYCMNY-VFTTP-216
PTWANYPW57W|JUNIPER|E320|NYCMNY-VFTTP-144
PWTCRIHI02W|JUNIPER|E320|PRVDRI-VFTTP-17
PWTCRIHI03W|JUNIPER|E320|PRVDRI-VFTTP-18
PXTGPAPG06W|JUNIPER|E320|HRBGPA-VFTTP-11
PXTNPAPA07W|JUNIPER|E320|HRBGPA-VFTTP-10
PXTNPAPA11W|JUNIPER|E320|HRBGPA-VFTTP-18
PXVLPAPV07W|JUNIPER|E320|PHLAPA-VFTTP-75
PXVLPAPV0FW|JUNIPER|ERX-1440|PHLAPA-VFTTP-44
PXVLPAPV10W0110307A|JUNIPER|E320|PHLAPA-VFTTP-169
PYVLPAPE03W|JUNIPER|E320|PITBPA-VFTTP-19
PYVLPAPE82W0110731A|JUNIPER|MX960|PITBPA-VFTTP-304
QKTWPAQT23W|JUNIPER|E320|PHLAPA-VFTTP-100
RBTPPART01W0112405A|JUNIPER|E320|PITBPA-VFTTP-41
RCMDVA5710F|CISCO|7206-VXR|RICH-FRSW-RTR1
RCMDVA571BR|CISCO|3640|RICH-RTR10
RCMDVA571CR|JUNIPER|M20BASEAC|RICH-CORE-RTR1
RCMDVA571DR|CISCO|10008|RICH-DSL-RTR1
RCMDVA571GR|CISCO|7513|RICH-GTE-RTR1
RCMDVA571QR|CISCO|7507|RICH-QWEST-RTR1
RCMDVA571RC|CISCO|6400|RICH-6400-1
RCMDVA572BR|CISCO|3640|RICH-RTR11
RCMDVA572CR|JUNIPER|M20BASEAC|RICH-CORE-RTR2
RCMDVA572DR|CISCO|10008|RICH-DSL-RTR2
RCMDVA572GR|CISCO|7206-VXR|RICH-GTE-RTR2
RCMDVA572QR|CISCO|7206-VXR|RICH-QWEST-RTR2
RCMDVA573ER|CISCO|10008|RICH-EDGE-RTR3
RCMDVA57H050332202A|JUNIPER|MX960|RCMDVA-SER-21
RCMDVA57H050332204A|JUNIPER|MX960|RCMDVA-SER-22
RCMDVACG00W|JUNIPER|E320|RCMDVA-VFTTP-23
RCMDVAGK00W|JUNIPER|E320|RCMDVA-VFTTP-22
RCMDVAGR0CW|CISCO|12416|RCMDVA-SER-02
RCMDVAGR0EW|JUNIPER|ERX-1440|RCMDVA-SER-01
RCMDVAGR0LW-VIS|CISCO|12416|RCMDVA-LCR-01-VIS
RCMDVAGR0LW|CISCO|12416|RCMDVA-LCR-01
RCMDVAGR11W-LCC1|CISCO|CRS-3-8 NG LCR|RCMDVA-LCR-21-LCC1
RCMDVAGR11W033T6801A|JUNIPER|MX960|RCMDVA-MSR-01
RCMDVAGR11W033T6802A|CISCO|CRS-X LCR|RCMDVA-LCR-21
RCMDVAGR11W0553200A|JUNIPER|MX960|RCMDVA-AER-21
RCMDVAGR11W0553201A|JUNIPER|MX960|RCMDVA-AER-22
RCMDVAGR1EW|JUNIPER|M40E|RCMDVA-AER-01
RCMDVAGR1SW-NSMC-NCD|CISCO|7206-VXR|RCMDVA-SAA-02
RCMDVAGR2EW|JUNIPER|M40E|RCMDVA-AER-02
RCMDVAGR2SW-NSMC-NCD|CISCO|7206-VXR|RCMDVA-SAA-05
RCMDVAGR3SW|CISCO|7206-VXR|RCMDVA-SAA-03
RCMDVAGRERX|JUNIPER|ERX-1440|RCMDVA-RCMDVAGR-ERXG01
RCMDVAGRVMSESW|CISCO|2950|RCMDVA-ISW-01
RCMDVAGRVMSRTR1|CISCO|2621XM|RCMDVA-IAR-01
RCMDVAGRVMSRTR2|CISCO|2621XM|RCMDVA-IAR-02
RCMDVAGRVS0|CISCO|6509|RCMDVA-VAR-01
RCMDVAHL06W|JUNIPER|E320|RCMDVA-VFTTP-08
RCMDVAHR09W|JUNIPER|E320|RCMDVA-VFTTP-21
RCMDVAHR10W0112508A|JUNIPER|MX960|RCMDVA-VFTTP-303
RCMDVAIT0EW|JUNIPER|ERX-1440|RCMDVA-SER-03
RCMDVAIT0LW-VIS|CISCO|12416|RCMDVA-LCR-02-VIS
RCMDVAIT0LW|CISCO|12416|RCMDVA-LCR-02
RCMDVAIT0SW|CISCO|7206-VXR|RCMDVA-SAA-01
RCMDVAIT11W-LCC1|CISCO|CRS-3-8 NG LCR|RCMDVA-LCR-22-LCC1
RCMDVAIT11W0220900A|CISCO|CRS-X LCR|RCMDVA-LCR-22
RCMDVAIT11W0220904A|JUNIPER|MX960|RCMDVAIT11W-MSR-X
RCMDVAIT11W|CISCO|CRS-3 LCR|RCMDVAIT11W-MSR
RCMDVAIT13W|CISCO|12416|RCMDVA-SER-04
RCMDVAIT2SW|CISCO|7206-VXR|RCMDVA-SAA-04
RCMDVAIT3SW-NSMC-NCD|CISCO|7206-VXR|RCMDVAIT3SW-NSMC-NCD
RCMDVAITVS0|CISCO|6509|RCMDVA-VAR-02
RCMDVALR1BR|CISCO|3640|RIC01-RTR10
RCMDVALR1CR|JUNIPER|M40E|RIC01-CORE-RTR1
RCMDVALR1DR|CISCO|10008|RIC01-DSL-RTR1
RCMDVALR1ER|CISCO|10008|RIC01-EDGE-RTR1
RCMDVALR1RC|CISCO|6400|RIC01-6400-1
RCMDVALR2BR|CISCO|3640|RIC01-RTR11
RCMDVALR2CR|JUNIPER|M40E|RIC01-CORE-RTR2
RCMDVALR2DR|CISCO|10008|RIC01-DSL-RTR2
RCMDVALR3CR|JUNIPER|M40E|RIC01-CORE-RTR3
RCMDVALR3DR|CISCO|10008|RIC01-DSL-RTR3
RCMDVALR4CR|JUNIPER|M40E|RIC01-CORE-RTR3
RCMDVALR4DR|JUNIPER|ERX-1440|RCMDVALR4DR
RCMDVALR5DR|JUNIPER|ERX-1440|RCMDVALR5DR
RCMDVALS05W|JUNIPER|E320|RCMDVA-VFTTP-25
RCMDVAPE04W|JUNIPER|E320|RCMDVA-VFTTP-14
RCMDVAPE07W0114702A|JUNIPER|E320|RCMDVA-VFTTP-36
RCMDVAPS06W|JUNIPER|E320|RCMDVA-VFTTP-19
RCMDVARA06W0117003A|JUNIPER|E320|RCMDVA-VFTTP-26
RCMDVASN01W0110707A|JUNIPER|E320|RCMDVA-VFTTP-32
RCMDVASR00W|JUNIPER|E320|RCMDVA-VFTTP-16
RCMDVASR0FW|JUNIPER|ERX-1440|RCMDVA-VFTTP-04
RCPKNJ0102W|JUNIPER|M40E|NWRKNJ-AER-03
RCPKNJ0103W|JUNIPER|M40E|NWRKNJ-AER-04
RCPKNJ0109W|JUNIPER|E320|NWRKNJ-VFTTP-96
RCPKNJ0112W0221509A|JUNIPER|MX960|NWRKNJ-AER-21
RCPKNJ0112W0221511A|JUNIPER|MX960|NWRKNJ-AER-22
RDBKNJRB05W|JUNIPER|E320|NWRKNJ-VFTTP-94
RDBKNJRB06W|JUNIPER|E320|NWRKNJ-VFTTP-133
RDBKNJRB1FW|JUNIPER|ERX-1440|NWRKNJ-VFTTP-54
RDNGMALI01W|JUNIPER|E320|BSTNMA-VFTTP-97
RDPKPARP00W0110318A|JUNIPER|E320|PHLAPA-VFTTP-153
RGWDNJRW00W|JUNIPER|E320|NWRKNJ-VFTTP-81
RGWDNJRW01W|JUNIPER|E320|NWRKNJ-VFTTP-95
RKLDMAWE03W|JUNIPER|E320|BSTNMA-VFTTP-108
RKLDMAWE57W0220801A|JUNIPER|E320|BSTNMA-VFTTP-178
RKVLMDMR06W0111500A|JUNIPER|E320|WASHDC-VFTTP-133
RKVLMDRV04W|JUNIPER|E320|WASHDC-VFTTP-127
RNDHMAME00W|JUNIPER|E320|BSTNMA-VFTTP-164
RNKNNYRN57W|JUNIPER|E320|NYCMNY-VFTTP-115
RNKNNYRN60W0114724A|JUNIPER|E320|NYCMNY-VFTTP-246
RNTWMDRA00W|JUNIPER|E320|BLTMMD-VFTTP-54
RNTWMDRA14W0112715A|JUNIPER|E320|BLTMMD-VFTTP-81
ROCHMANO00W|JUNIPER|E320|BSTNMA-VFTTP-80
RONKVA1110F|CISCO|7206-VXR|ROA-FRSW-RTR1
RONKVA111BR|CISCO|3640|ROA-RTR10
RONKVA111CR|JUNIPER|M10BASEAC|ROA-CORE-RTR1
RONKVA111DR|CISCO|10008|ROA-DSL-RTR1
RONKVA111ER|CISCO|10008|ROA-EDGE-RTR1
RONKVA111GR|CISCO|7513|ROA-GTE-RTR1
RONKVA111QR|CISCO|7513|ROA-QWEST-RTR1
RONKVA111RC|CISCO|6400|ROA-6400-1
RONKVA112BR|CISCO|3640|ROA-RTR11
RONKVA112CR|JUNIPER|M10BASEAC|ROA-CORE-RTR2
RONKVA112DR|JUNIPER|ERX-1440|ROA-DSL-RTR2
RONKVABK01W0116701A|VERIZON|CRS-3-8 NG LCR|RONKVA-LCR-22
RONKVALK0CW|CISCO|12416|RONKVA-SER-02
RONKVALK0EW|JUNIPER|ERX-1440|RONKVA-SER-01
RONKVALK0LW-VIS|CISCO|12416|RONKVA-LCR-01-VIS
RONKVALK0LW|CISCO|12416|RONKVA-LCR-01
RONKVALK1LW-VIS|CISCO|12416|RONKVA-LCR-02-VIS
RONKVALK1LW|CISCO|12416|RONKVA-LCR-02
RONKVALK1SW|CISCO|7206-VXR|RONKVA-SAA-01
RONKVALK2SW|CISCO|7206-VXR|RONKVA-SAA-02
RONKVALK3SW|CISCO|7206-VXR|RONKVA-SAA-03
RONKVALK90W0330206A|JUNIPER|MX960|RONKVALK90W-MSR-2
RONKVALK90W0330207A|JUNIPER|MX960|RONKVALK90W-MSR-X
RONKVALK90W0331001A|CISCO|CRS-3-8 NG LCR|RONKVA-LCR-21
RONKVALK90W0331007A|JUNIPER|MX960|RONKVA-AER-21
RONKVALK90W0331008A|JUNIPER|MX960|RONKVA-AER-22
RONKVALKERX|JUNIPER|ERX-1440|RONKVA-RONKVALK-ERXG01
RONKVALKG02|JUNIPER|ERX-1440|RONKVA-RONKVALK-ERXG02
RONKVALKVMSESW|CISCO|2950|RONKVA-ISW-01
RONKVALKVMSRTR1|CISCO|2621XM|RONKVA-IAR-01
RONKVALKVMSRTR2|CISCO|2621XM|RONKVA-IAR-02
RSCMMIXH03W|CISCO|2811|SGNWMI-E911-03
RSCMMIXH04W|CISCO|2811|SGNWMI-E911-04
RSTNVAAA03W|JUNIPER|M40E|RES-SVCS-RTR2
RSTNVAAA04W|CISCO|7206-VXR|RES-DPVC-RTR1
RSTNVAAA05W|CISCO|AS5200|RES-REG1
RSTNVAAA06W|CISCO|AS5200|RES-REG2
RSTNVAAA07W|JUNIPER|M40E|RES-SVCS-RTR1
RSTNVAAA08W|CISCO|7513|RES-MGMT-RTR2
RSTNVAAA09W|CISCO|7513|RES-MGMT-RTR1
RSTNVAAA0BW|CISCO|7206-VXR|RES-BCD-01
RSTNVAAA10F|CISCO|7206-VXR|RES-FRSW-RTR1
RSTNVAAA1BR|CISCO|7206-VXR|RES-RTR10
RSTNVAAA1CR|JUNIPER|T640|RES-CORE-RTR1
RSTNVAAA1DR|CISCO|10008|RES-DSL-RTR1
RSTNVAAA1ER|CISCO|10008|RES-EDGE-RTR1
RSTNVAAA1GC|CISCO|12012|RES-GTE-GSR1
RSTNVAAA1GR|CISCO|7513|RES-GTE-RTR1
RSTNVAAA1KR|CISCO|7513|RES-GNI-RTR1
RSTNVAAA1QC|CISCO|12012|RES-QWEST-GSR1
RSTNVAAA1QR|CISCO|7513|RES-QWEST-RTR1
RSTNVAAA1RC|CISCO|6400|RES-6400-1
RSTNVAAA2BR|CISCO|7206-VXR|RES-RTR11
RSTNVAAA2CR|JUNIPER|T640|RES-CORE-RTR2
RSTNVAAA2DR|CISCO|10008|RES-DSL-RTR2
RSTNVAAA2ER|CISCO|10008|RES-EDGE-RTR2
RSTNVAAA2GC|CISCO|12008|RES-GTE-GSR2
RSTNVAAA2GR|CISCO|7507|RES-GTE-RTR2
RSTNVAAA2QC|CISCO|12008|RES-QWEST-GSR2
RSTNVAAA2QR|CISCO|7507|RES-QWEST-RTR2
RSTNVAAA2RC|CISCO|6400|RES-6400-2
RSTNVAAA3DR|CISCO|10008|RES-DSL-RTR3
RSTNVAAA3ER|CISCO|10008|RES-EDGE-RTR3
RSTNVAAA4DR|CISCO|10008|RES-DSL-RTR4
RSTNVAAA5DR|CISCO|10008|RES-DSL-RTR5
RSTNVAAA6DR|CISCO|10008|RES-DSL-RTR6
RSTNVAAA7DR|CISCO|10008|RES-DSL-RTR7
RSTNVAAA8DR|CISCO|10008|RES-DSL-RTR8
RSTNVAAA9DR|CISCO|10008|RES-DSL-RTR9
RSTNVAAAADR|CISCO|10008|RES-DSL-RTR10
RSTNVAAABDR|CISCO|10008|RES-DSL-RTR11
RSTNVAAACDR|CISCO|10008|RES-DSL-RTR12
RSTNVAAADDR|CISCO|10008|RES-DSL-RTR13
RSTNVAAAEDR0100I74B|CISCO|10008|RES-DSL-RTR14
RSTNVAAAFDR|CISCO|10008|RES-DSL-RTR15
RSTNVAFM08W|JUNIPER|E320|WASHDC-VFTTP-61
RSTWMDRS04W|JUNIPER|E320|BLTMMD-VFTTP-61
RTFRNJRU05W|JUNIPER|E320|NWRKNJ-VFTTP-134
RTFRNJRU75W0114029A|JUNIPER|E320|NWRKNJ-VFTTP-170
RVEDNJOR0FW|JUNIPER|ERX-1440|NWRKNJ-VFTTP-13
RWLYMAHA00W|JUNIPER|E320|BSTNMA-VFTTP-146
RYE-NYRY02W|JUNIPER|E320|NYCMNY-VFTTP-187
RYFRPARF00W0112032A|JUNIPER|E320|PHLAPA-VFTTP-154
SALMNHNB0FW|JUNIPER|ERX-1440|CNCDNH-FTTP-08
SALMNJSA00W|JUNIPER|E320|CMDNNJ-VFTTP-33
SBRKNHNR00W|JUNIPER|ERX-1440|CNCDNH-VFTTP-16
SCDLNYSR56W|JUNIPER|E320|NYCMNY-VFTTP-167
SCHNNYSC07W01112405A|JUNIPER|MX960|SCHNNYSC07W-MSR-X
SCHNNYSC07W0111400A|CISCO|CRS-3-8 NG LCR|ALBYNY-LCR-22
SCHNNYSC0LW-VIS|CISCO|12416|ALBYNY-LCR-02A
SCHNNYSC0LW|CISCO|12416|ALBYNY-LCR-02
SCHNNYSC0SW|CISCO|7206-VXR|ALBYNY-SAA-01
SCHNNYSC2SW-IP-NCD|CISCO|7206-VXR|SCHNNYSC2SW-IP-NCD
SCHNNYSCSER1|JUNIPER|ERX-1440|SCHNNYSC-SCHNNYSCSER1
SCHNNYSCVS20112208A|CISCO|6509|ALBYNY-VAR-02
SCHWPASV03W|JUNIPER|E320|PHLAPA-VFTTP-116
SCTNPASC0CW|CISCO|12416|SCTNPA-SER-02
SCTNPASC0EW|JUNIPER|ERX-1440|SCTNPA-SER-01
SCTNPASC0SW|CISCO|7206-VXR|SCTNPA-SAA-01
SCTNPASC1LW-VIS|CISCO|12416|SCTNPA-LCR-01-VIS
SCTNPASC1LW|CISCO|12416|SCTNPA-LCR-01
SCTNPASC1SW|CISCO|7206-VXR|SCTNPA-SAA-02
SCTNPASC2LW-VIS|CISCO|12416|SCTNPA-LCR-02-VIS
SCTNPASC2LW|CISCO|12416|SCTNPA-LCR-02
SCTNPASC2SW|CISCO|7206-VXR|SCTNPA-SAA-03
SCTNPASC85W0335012A|JUNIPER|MX960|SCTNPASC85W-MSR-X
SCTNPASC85W0335013A|JUNIPER|MX960|SCTNPASC85W-MSR-2
SCTNPASC85W0335014A|CISCO|CRS-3-8 NG LCR|SCTNPA-LCR-21
SCTNPASCVMSESW|CISCO|2950|SCTNPA-ISW-01
SCTNPASCVMSRTR1|CISCO|2621XM|SCTNPA-IAR-01
SCTNPASCVMSRTR2|CISCO|2621XM|SCTNPA-IAR-02
SCTTRISI00W|JUNIPER|E320|PRVDRI-VFTTP-16
SDBRMABP00W|JUNIPER|E320|BSTNMA-VFTTP-147
SDTNPASD00W|JUNIPER|E320|PHLAPA-VFTTP-96
SFLDMIUW00W|JUNIPER|ERX-1440|DET01-SER-01
SFLDMIUW1BR|CISCO|3640|DET01-RTR10
SFLDMIUW1CR|JUNIPER|M320|DET01-CORE-RTR1
SFLDMIUW2BR|CISCO|3640|DET01-RTR11
SFLDMIUW2CR|JUNIPER|M320|DET01-CORE-RTR2
SFRNNYSU04W0221805A|JUNIPER|E320|NYCMNY-VFTTP-179
SGTNMAWA57W|JUNIPER|E320|BSTNMA-VFTTP-110
SHSAPASH05W|JUNIPER|E320|PITBPA-VFTTP-21
SKNTNYSE00W0112600A|JUNIPER|E320|SYRCNY-VFTTP-22
SLBRMDSBERX|JUNIPER|ERX-1440|SLSBMD-SLBRMDSB-ERXG01
SLSPMDCV00W|JUNIPER|E320|WASHDC-VFTTP-88
SLSPMDNB01W|JUNIPER|E320|WASHDC-VFTTP-123
SLSPMDNW20W|JUNIPER|E320|WASHDC-VFTTP-96
SLSPMDSS08W|JUNIPER|E320|WASHDC-VFTTP-72
SLSPMDSS09W|JUNIPER|E320|WASHDC-VFTTP-75
SLSPMDSS0FW|JUNIPER|ERX-1440|WASHDC-FTTP-02
SLTNPAST00W0003010A|JUNIPER|E320|HRBGPA-VFTTP-23
SMMTNJSM06W|JUNIPER|E320|NWRKNJ-VFTTP-79
SMTWNYSM00W|JUNIPER|E320|NYCMNY-VFTTP-101
SMTWNYSM56W|JUNIPER|E320|NYCMNY-VFTTP-130
SMYRDESM01W|JUNIPER|ERX-1440|PHLAPA-VFTTP-49
SNPRWIXA03W|JUNIPER|ERX-1440|SNPRWIXA03W
SNPRWIXA09W|JUNIPER|ERX-1440|SNPRWIXA09W
SNTNVA5200W|JUNIPER|ERX-1440|SNTNVA5200W -TRGCTR
SNTNVASS01W|JUNIPER|E320|RCMDVA-VFTTP-24
SORGNJSO03W|JUNIPER|E320|NWRKNJ-VFTTP-135
SOVLNJSM03W|JUNIPER|E320|NWRKNJ-VFTTP-102
SOVLNJSM04W0113719A|JUNIPER|E320|NWRKNJ-VFTTP-162
SPFDMAST1BR|CISCO|3640|WMA-RTR11
SPFDMAST1CR|JUNIPER|M20BASEDC|WMA-CORE-RTR1
SPFDMAST1DR|CISCO|10008|WMA-DSL-RTR1
SPFDMAST1ER|CISCO|10008|WMA-EDGE-RTR1
SPFDMAST1GR|CISCO|7513|WMA-GTE-RTR1
SPFDMAST1QR|CISCO|7513|WMA-QWEST-RTR1
SPFDMAST1RC|CISCO|6400|WMA-6400-1
SPFDMAST2BR|CISCO|3640|WMA-RTR10
SPFDMAST2CR|JUNIPER|M20BASEDC|WMA-CORE-RTR2
SPFDMAST2DR|CISCO|10008|WMA-DSL-RTR2
SPFDMAST2QR|CISCO|7206-VXR|WMA-QWEST-RTR2
SPFDMAWO1CW|CISCO|12416|SPFDMA-SER-02
SPFDMAWO1EW|JUNIPER|ERX-1440|SPFDMA-SER-01
SPFDMAWO1LW-VIS|CISCO|12416|SPFDMA-LCR-01-VIS
SPFDMAWO1LW|CISCO|12416|SPFDMA-LCR-01
SPFDMAWO2LW-VIS|CISCO|12416|SPFDMA-LCR-02-VIS
SPFDMAWO2LW|CISCO|12416|SPFDMA-LCR-02
SPFDMAWO2SW|CISCO|7206-VXR|SPFDMA-SAA-02
SPFDMAWO3SW|CISCO|7206-VXR|SPFDMA-SAA-01
SPFDMAWO4SW|CISCO|7206-VXR|SPFDMA-SAA-03
SPFDMAWO96W0441118A|JUNIPER|MX960|SPFDMAWO96W-MSR-2
SPFDMAWO96W0441119A|JUNIPER|MX960|SPFDMAWO96W-MSR-X
SPFDMAWO96W0441121A|CISCO|CRS-3-8 NG LCR|SPFDMA-LCR-21
SPFDMAWOERX|JUNIPER|ERX-1440|SPFDMA-SPFDMAWO-ERXG01
SPFDMAWOG02|JUNIPER|ERX-1440|SPFDMA-SPFDMAWO-ERXG02
SPFDMAWOVMSESW|CISCO|2950|SPFDMA-ISW-01
SPFDPASF03W|JUNIPER|E320|PHLAPA-VFTTP-71
SPFDPASF06W0111404A|JUNIPER|E320|PHLAPA-VFTTP-174
SPFDVASP00W|JUNIPER|E320|WASHDC-VFTTP-99
SPFDVASP07W|JUNIPER|E320|WASHDC-VFTTP-98
SPLKNJSL00W01114A07A|JUNIPER|E320|NWRKNJ-VFTTP-158
SPTSVASP10W0113403A|JUNIPER|MX960|CLPPVA-VFTTP-309
SPVYNYSV01W0222904A|JUNIPER|E320|NYCMNY-VFTTP-231
SPWDNJSW03W|JUNIPER|E320|NWRKNJ-VFTTP-17
SRSPNYSR02W0220304A|JUNIPER|E320|ALBYNY-VFTTP-09
STCGPAESERX|JUNIPER|ERX-1440|ALTNPA-STCGPAES-ERXG01
STCYVASC02W|JUNIPER|ERX-1440|CLPPVA-VFTTP-09
STFDNJAA01W|JUNIPER|ERX-1440|STFDNJAA01W-TRGCTR
STFRVAXA02W|JUNIPER|E320|WASHDC-VFTTP-117
STKTNYSK57W0112125A|JUNIPER|E320|NYCMNY-VFTTP-242
STLDMDSL19W|JUNIPER|ERX-1440|WASHDC-VFTTP-68
STMRMDSM03W|JUNIPER|E320|BLTMMD-VFTTP-46
SUCCNJSU06W|JUNIPER|E320|NWRKNJ-VFTTP-126
SVPKMDSP03W|JUNIPER|E320|BLTMMD-VFTTP-45
SWBONJSW00W0111007A|JUNIPER|E320|CMDNNJ-VFTTP-64
SWKYPASE04W0110510A|JUNIPER|E320|PITBPA-VFTTP-47
SYOSNYSY01W|JUNIPER|E320|NYCMNY-VFTTP-131
SYOSNYSY0FW|JUNIPER|ERX-1440|NYCMNY-VFTTP-25
SYRCNYDD02W0112401A|JUNIPER|E320|SYRCNY-VFTTP-23
SYRCNYEP56W0112703A|JUNIPER|E320|SYRCNY-VFTTP-25
SYRCNYGS00W0110723A|JUNIPER|E320|SYRCNY-VFTTP-24
SYRCNYJS00W|JUNIPER|E320|SYRCNY-VFTTP-14
SYRCNYSU0CW|CISCO|12416|SYRCNY-SER-02
SYRCNYSU0EW|JUNIPER|ERX-1440|SYRCNY-SER-01
SYRCNYSU0LW-VIS|CISCO|12416|SYRCNY-LCR-01-VIS
SYRCNYSU0LW|CISCO|12416|SYRCNY-LCR-01
SYRCNYSU13W|JUNIPER|M40E|SYRCNY-AER-01
SYRCNYSU14W|JUNIPER|M40E|SYRCNY-AER-02
SYRCNYSU17W TID|CISCO|CRS-1-8 NG LCR|SYRCNYSU17W TID
SYRCNYSU17W0220323A|JUNIPER|MX960|SYRCNYSU17W-MSR-X
SYRCNYSU17W0220329A|JUNIPER|MX960|SYRCNYSU17W-MSR-2
SYRCNYSU17W0220331A|CISCO|CRS-3-8 NG LCR|SYRCNY-LCR-21
SYRCNYSU17W0220626A|JUNIPER|E320|SYRCNY-VFTTP-26
SYRCNYSU17W0220629A|JUNIPER|MX960|SYRCNY-AER-21
SYRCNYSU17W0220631A|JUNIPER|MX960|SYRCNY-AER-22
SYRCNYSU1LW-VIS|CISCO|12416|SYRCNY-LCR-02-VIS
SYRCNYSU1LW|CISCO|12416|SYRCNY-LCR-02
SYRCNYSU2SW|CISCO|7206-VXR|SYRCNY-SAA-03
SYRCNYSU3SW-IP-NCD|CISCO|7206-VXR|SYRCNYSU3SW-IP-NCD
SYRCNYSUERXG1|JUNIPER|ERX-1440|SYRCNY-SYRCNYSU-ERXG01
SYRCNYSUERX|JUNIPER|ERX-1440|SYRCNY-SYRCNYSU-ERXG01
SYRCNYSUW0S|CISCO|7206-VXR|SYRCNY-SAA-01
SYRCNYTR03W|JUNIPER|ERX-1440|SYRCNYTR03W-TRGCTR
SYRCNYTR1BR|CISCO|3640|SYR-RTR10
SYRCNYTR1CR|JUNIPER|M20BASEDC|SYR-CORE-RTR1
SYRCNYTR1DR|CISCO|10008|SYR-DSL-RTR1
SYRCNYTR1ER|CISCO|10008|SYR-EDGE-RTR1
SYRCNYTR1GR|CISCO|7513|SYR-GTE-RTR1
SYRCNYTR1RC|CISCO|6400|SYR-6400-1
SYRCNYTR2BR|CISCO|3640|SYR-RTR11
SYRCNYTR2CR|JUNIPER|M20BASEDC|SYR-CORE-RTR2
SYRCNYTR2DR|CISCO|10008|SYR-DSL-RTR2
SYRVNJSA02W|JUNIPER|E320|NWRKNJ-VFTTP-127
SYVLNYSA01W|JUNIPER|E320|NYCMNY-VFTTP-145
TAMPTESTCRS1|CISCO|CRS-1 LCR|TAMPTESTCRS1
TEMPLATEERXG1|JUNIPER|ERX-1440|TEMPLATE-TEMPLATEERXG1
THRRMIXT03W|CISCO|2811|GDRPMI-E911-01
THRRMIXT04W|CISCO|2811|GDRPMI-E911-02
TLVLDETV05W|JUNIPER|E320|PHLAPA-VFTTP-83
TMHLMDTH07W|JUNIPER|E320|WASHDC-VFTTP-114
TMRVNJTR01W0111801A|JUNIPER|E320|NWRKNJ-VFTTP-159
TNTNMAPL58W|JUNIPER|E320|BSTNMA-VFTTP-81
TNTNMAPL65W|JUNIPER|E320|BSTNMA-VFTTP-114
TNWNNYTW02W0223101A|JUNIPER|E320|BFLONY-VFTTP-15
TOANVATO0FW|JUNIPER|ERX-1440|NRFLVA-VFTTP-10
TPFDMACE00W|JUNIPER|E320|BSTNMA-VFTTP-98
TRCKPATC06W|JUNIPER|E320|PITBPA-VFTTP-22
TRNGVAXA07W|JUNIPER|E320|WASHDC-VFTTP-78
TRPRPATR00W|JUNIPER|E320|PHLAPA-VFTTP-72
TRTWNYTT56W|JUNIPER|E320|NYCMNY-VFTTP-182
TULYPATU04W|JUNIPER|E320|PHLAPA-VFTTP-117
TULYPATU23W|JUNIPER|E320|PHLAPA-VFTTP-53
TWBYMARO58W|JUNIPER|E320|BSTNMA-VFTTP-85
TWSNMDTW08W0112327A|CISCO|CRS-X LCR|BLTMMD-LCR-22
TWSNMDTW0EW|JUNIPER|ERX-1440|BLTMMD-SER-03
TWSNMDTW0LW-VIS|CISCO|12416|BLTMMD-LCR-02V
TWSNMDTW0LW|CISCO|12416|BLTMMD-LCR-02
TWSNMDTW1LW|CISCO|12416|BLTMMD-LCR-04
TWSNMDTW1SW|CISCO|7206-VXR|BLTMMD-SAA-01
TWSNMDTW2SW-NSMC-NCD|CISCO|7206-VXR|BLTMMD-SAA-04
TWSNMDTW79W0112300A|JUNIPER|MX960|TWSNMDTW79W-MSR-X
TWSNMDTW79W0220511A|JUNIPER|E320|BLTMMD-VFTTP-63
TWSNMDTW79W243A32|CISCO|12416|BLTMMD-SER-04
TWSNMDTWVS0|CISCO|6509|BLTMMD-VAR-02
TWSNMDTWVS10222108A|CISCO|6509|BLTMMD-VAR-04
TYNGMAKE53W|JUNIPER|E320|BSTNMA-VFTTP-99
UNINNJUV04W|JUNIPER|E320|NWRKNJ-VFTTP-61
UPMRMDCC00W|JUNIPER|E320|WASHDC-VFTTP-81
